,Setpoints,Energy,Temperatures,Basic money,Money,Comfort violations
6294,20,500000.0,19.630469114581114,100000.0,169830.0,0.0
6295,20,499368.2755482028,19.753987279258627,99873.65510964056,173430.60209789083,0.2460127207413727
6296,20,495935.8999537651,19.86898446815865,198374.35998150604,179300.66526928422,0.1310155318413493
6297,20,489657.12122590473,19.983471303404954,195862.8484903619,176080.70079283533,0.016528696595045744
6298,20,437111.864854193,20.017044244641,174844.74594167722,152246.0625287154,0.0
6299,20,382737.38146200986,20.01734854000762,153094.95258480395,122514.23580598936,0.0
6300,20,337143.29539966636,20.0146365770122,134857.31815986655,99126.8717134099,0.0
6301,20,305825.64011131326,20.00997355223065,122330.2560445253,89600.79603981256,0.0
6302,20,283895.0778007628,20.007018609331112,113558.03112030512,85174.20124178485,0.0
6303,20,276748.40405039396,20.002087912514316,110699.3616201576,91725.49103846258,0.0
6304,20,284044.47427184944,19.99733846169126,113617.78970873979,105232.79682823477,0.0026615383087396083
6305,20,291165.0590805196,19.997604931356225,174699.03544831174,147038.3548356624,0.0023950686437750335
6306,20,307074.55920633493,19.994559098946418,184244.73552380095,113396.49322371537,0.005440901053582081
6307,20,308466.9848147517,19.99970776910873,185080.19088885104,106692.56070772633,0.0002922308912687299
6308,20,304182.68439282465,20.001451133543068,182509.6106356948,89563.54959262328,0.0
6309,20,300782.92114459473,20.001097712359172,120313.16845783789,89434.79377313379,0.0
6310,20,299782.8108425189,20.000295217571118,119913.12433700758,76288.72970320421,0.0
6311,17,0.0,19.395319838316038,0.0,0.0,0.0
6312,17,0.0,19.216291792522348,0.0,0.0,0.0
6313,17,0.0,19.065673852247684,0.0,0.0,0.0
6314,17,0.0,18.925382042942502,0.0,0.0,0.0
6315,17,0.0,18.793366950306915,0.0,0.0,0.0
6316,17,0.0,18.668191344884843,0.0,0.0,0.0
6317,20,500000.0,19.568678924116874,100000.0,147960.0,0.0
6318,20,498822.8873272047,19.758396973442405,99764.57746544095,165190.1873672771,0.0
6319,20,497271.566575631,19.89881928041529,99454.3133151262,190793.1546637381,0.1011807195847112
6320,20,476833.3652379681,20.000694238800595,190733.34609518724,186823.3125002359,0.0
6321,20,422198.9579346867,20.017326759174672,168879.58317387468,161524.8773266524,0.0
6322,20,368695.20355834515,20.017048099912742,147478.08142333807,130894.1711672837,0.0
6323,20,326892.7094550074,20.013311426323213,130757.08378200297,107273.11153475523,0.0
6324,20,295139.00346353056,20.010157524089372,118055.60138541223,92626.42484699443,0.0
6325,20,273529.17365548573,20.006881422074983,109411.6694621943,85713.10185668302,0.0
6326,20,259400.72633693705,20.004494860408265,103760.29053477483,87791.58182147298,0.0
6327,20,253797.5801413259,20.001685816411456,101519.03205653036,89681.91291873892,0.0
6328,20,257535.53308967518,19.99859886997931,103014.21323587008,101262.97161086029,0.0014011300206888677
6329,20,262293.22161410336,19.998383445594413,157375.932968462,103994.0165055597,0.0016165544055866121
6330,20,265332.4569167929,19.99898637852828,159199.47415007572,102598.75444058549,0.0010136214717206826
6331,20,268013.93448908767,19.999091640842803,160808.3606934526,98334.31256404627,0.0009083591571972249
6332,20,269443.1855536278,19.999526931703276,161665.91133217668,84664.43776466092,0.0004730682967242217
6333,20,266717.54291599424,20.000947574499996,106687.01716639771,81375.52234366984,0.0
6334,20,270351.05594110757,19.998697836986704,108140.42237644304,76990.5737109086,0.0013021630132961093
6335,17,0.0,19.437997978243654,0.0,0.0,0.0
6336,17,0.0,19.25308426178228,0.0,0.0,0.0
6337,17,0.0,19.096112539588525,0.0,0.0,0.0
6338,17,0.0,18.951155439657924,0.0,0.0,0.0
6339,17,0.0,18.811088841211554,0.0,0.0,0.0
6340,17,0.0,18.674743280020266,0.0,0.0,0.0
6341,20,500000.0,19.55439587860646,100000.0,129370.00000000001,0.0
6342,20,498813.8240084861,19.728541475863228,99762.76480169722,135966.67214823313,0.0
6343,20,495409.4096194284,19.850087981593845,99081.88192388568,147701.3613839364,0.1499120184061553
6344,20,493907.67670608906,19.970922603663634,197563.07068243565,155620.43077655457,0.029077396336365524
6345,20,451675.89242287696,20.013471338894846,180670.3569691508,143226.42548729427,0.0
6346,20,396385.02590604,20.017675479483596,158554.010362416,119557.65151377978,0.0
6347,20,350317.82739302947,20.01471009212722,140127.1309572118,97710.64841646378,0.0
6348,20,309531.71446100064,20.013196647453707,123812.68578440027,81988.76052642985,0.0
6349,20,284307.7435282838,20.00799341297609,113723.09741131352,74585.29343720997,0.0
6350,20,269005.27212536905,20.004855880693402,107602.10885014763,72088.0328241564,0.0
6351,20,267938.28230166296,20.00010338416626,107175.3129206652,77648.51421102193,0.0
6352,20,280572.8690720831,19.995590280119412,112229.14762883325,91376.97199939603,0.0044097198805879145
6353,20,298334.4660928716,19.994009071820216,179000.67965572295,116762.14333942809,0.005990928179784305
6354,20,303007.0940847592,19.99858832369745,181804.2564508555,108440.1788310536,0.0014116763025491252
6355,20,308969.44963969965,19.997955269695186,185381.6697838198,94909.23554032294,0.002044730304813669
6356,20,315030.094109362,19.997969166398203,189018.05646561718,93463.12832036552,0.0020308336017968998
6357,20,318622.90486915456,19.99882280475762,127449.16194766184,89571.27101681673,0.0011771952423806908
6358,20,323701.0467381825,19.99827786154026,129480.418695273,84867.9404338167,0.0017221384597405631
6359,17,0.0,19.332409731908687,0.0,0.0,0.0
6360,17,0.0,19.123414675587142,0.0,0.0,0.0
6361,17,0.0,18.94765954330773,0.0,0.0,0.0
6362,17,0.0,18.779373315352306,0.0,0.0,0.0
6363,17,0.0,18.617522902505883,0.0,0.0,0.0
6364,17,0.0,18.464889078646674,0.0,0.0,0.0
6365,17,0.0,18.300872774805136,0.0,0.0,0.0
6366,17,0.0,18.151693281788248,0.0,0.0,0.0
6367,17,0.0,18.013703572393307,0.0,0.0,0.0
6368,20,500000.0,18.937347998312557,200000.0,140100.0,0.0
6369,20,500000.0,19.139269830895966,200000.0,149640.0,0.0
6370,20,500000.0,19.318782483652193,200000.0,166420.0,0.6812175163478074
6371,20,500000.0,19.487877890529525,200000.0,160190.0,0.5121221094704751
6372,20,500000.0,19.675024266825247,200000.0,174930.0,0.32497573317475315
6373,20,497604.0852935618,19.849101704505586,199041.63411742472,186382.5861875565,0.15089829549441447
6374,20,480047.9581346254,19.984934827189104,192019.18325385018,170032.9867712843,0.015065172810896144
6375,20,430708.24059601274,20.015542733139483,172283.2962384051,150773.7267030402,0.0
6376,20,396339.5463998549,20.010355037423196,158535.81855994195,161619.3402309328,0.0
6377,17,0.0,19.237012184105428,0.0,0.0,0.0
6378,17,0.0,19.02690620265642,0.0,0.0,0.0
6379,17,0.0,18.851683355029316,0.0,0.0,0.0
6380,17,0.0,18.697218890214337,0.0,0.0,0.0
6381,17,0.0,18.545412409157326,0.0,0.0,0.0
6382,17,0.0,18.39887617874614,0.0,0.0,0.0
6383,17,0.0,18.264723512882718,0.0,0.0,0.0
6384,17,0.0,18.135854989771197,0.0,0.0,0.0
6385,17,0.0,18.01341847198422,0.0,0.0,0.0
6386,17,0.0,17.894661805476275,0.0,0.0,0.0
6387,17,0.0,17.78078353585543,0.0,0.0,0.0
6388,17,0.0,17.669036170358723,0.0,0.0,0.0
6389,20,500000.0,18.581224322814172,100000.0,156250.0,0.0
6390,20,500000.0,18.775805962051578,100000.0,203370.0,0.0
6391,20,500000.0,18.930362552116367,100000.0,220600.0,1.0696374478836326
6392,20,500000.0,19.06319072193328,200000.0,225510.0,0.9368092780667183
6393,20,500000.0,19.214282477800303,200000.0,228090.0,0.7857175221996968
6394,20,500000.0,19.384475639939872,200000.0,219860.0,0.6155243600601281
6395,20,500000.0,19.5722991519836,200000.0,209950.0,0.42770084801639996
6396,20,500000.0,19.756818553954314,200000.0,204620.0,0.2431814460456856
6397,20,497595.030773875,19.933713154693994,199038.01230955002,196579.89285752707,0.06628684530600637
6398,20,449953.85242194857,20.014099754004363,179981.54096877945,176300.91845596788,0.0
6399,20,400432.10877002444,20.015285185292658,160172.8435080098,160965.69908337443,0.0
6400,20,372094.4066199908,20.008537540074606,148837.76264799634,166906.66703346308,0.0
6401,20,361431.5991968643,20.002936995340796,216858.95951811856,184373.48738230442,0.0
6402,20,353177.7891751875,20.002460130496353,211906.6735051125,167900.72097388413,0.0
6403,20,347404.79604859935,20.001701245873996,208442.8776291596,150106.6642766788,0.0
6404,20,345334.7024868797,20.000517760163834,207200.8214921278,117800.5737123244,0.0
6405,20,345510.6757526622,19.999832477814053,138204.27030106488,111980.01001143781,0.0001675221859471776
6406,20,345070.8478379702,20.000098630379192,138028.3391351881,97316.88050726434,0.0
6407,17,0.0,19.30133948173986,0.0,0.0,0.0
6408,17,0.0,19.084911320044576,0.0,0.0,0.0
6409,17,0.0,18.90424285264609,0.0,0.0,0.0
6410,17,0.0,18.72654239179485,0.0,0.0,0.0
6411,17,0.0,18.533045291036668,0.0,0.0,0.0
6412,17,0.0,18.35812534172946,0.0,0.0,0.0
6413,20,500000.0,19.212019791362792,100000.0,151670.0,0.0
6414,20,500000.0,19.378869453754792,100000.0,184600.0,0.0
6415,20,500000.0,19.512996873399462,100000.0,214000.0,0.4870031266005377
6416,20,500000.0,19.66042762605475,200000.0,222950.0,0.33957237394524853
6417,20,500000.0,19.784628874966895,200000.0,215860.0,0.21537112503310496
6418,20,498039.65134976024,19.914365711056288,199215.8605399041,206925.5143427984,0.08563428894371228
6419,20,475382.9577076348,20.001730780789707,190153.1830830539,184448.5875905623,0.0
6420,20,421476.1681160081,20.017302281292558,168590.46724640325,159284.2734544018,0.0
6421,20,374503.8062865709,20.014942587126843,149801.52251462836,140364.0265962068,0.0
6422,20,341499.0384701821,20.01045946267741,136599.61538807285,129844.76440713264,0.0
6423,20,327789.35079785634,20.004104194158504,131115.74031914255,131259.9676334936,0.0
6424,20,327055.70141076786,19.9999565301342,130822.28056430715,142485.08687661513,4.346986580117118e-05
6425,20,331506.9558134272,19.998370480972152,198904.17348805632,148090.78730097422,0.0016295190278476923
6426,20,336012.80123153183,19.998437581845767,201607.6807389191,141085.05498109557,0.0015624181542328586
6427,20,337136.9465743876,19.99961949638386,202282.16794463256,132831.95695030873,0.00038050361613883865
6428,20,341330.416331525,19.998526627139306,204798.249798915,109608.02329237932,0.0014733728606941554
6429,20,343856.74982249626,19.999162155976588,137542.6999289985,106244.85856015488,0.0008378440234118045
6430,20,349355.8782999376,19.998112954661025,139742.35131997505,95269.34801239298,0.0018870453389752129
6431,17,0.0,19.283780647488737,0.0,0.0,0.0
6432,17,0.0,19.051879856154706,0.0,0.0,0.0
6433,17,0.0,18.860059652801763,0.0,0.0,0.0
6434,17,0.0,18.684614424696598,0.0,0.0,0.0
6435,17,0.0,18.529799822840122,0.0,0.0,0.0
6436,17,0.0,18.39882205219992,0.0,0.0,0.0
6437,20,500000.0,19.304858446526968,100000.0,134910.0,0.0
6438,20,500000.0,19.49209698456876,100000.0,155600.0,0.0
6439,20,500000.0,19.64840658071232,100000.0,174140.0,0.3515934192876813
6440,20,499081.8941840269,19.812324009931704,199632.7576736108,191527.66771206216,0.18767599006829627
6441,20,494738.3148182845,19.959816982955388,197895.3259273138,185032.1297420384,0.0401830170446118
6442,20,446941.2155337629,20.015354380712242,178776.48621350515,160827.32699766924,0.0
6443,20,388742.8569550746,20.01847225258388,155497.14278202984,132405.8170788984,0.0
6444,20,343109.52371978824,20.014469971280793,137243.8094879153,112855.58454191274,0.0
6445,20,313625.2069988465,20.00926405572939,125450.0827995386,101947.00978704504,0.0
6446,20,295646.7712679266,20.005623234597483,118258.70850717065,97622.56387266937,0.0
6447,20,280882.0471700766,20.00473210866729,112352.81886803063,93589.89811706952,0.0
6448,20,267510.39673713176,20.00433194136196,107004.15869485271,96309.09303330218,0.0
6449,20,262658.141511111,20.00144169944621,157594.8849066666,97630.03119967996,0.0
6450,20,256874.76192755043,20.001906065690843,154124.85715653026,91041.55312236243,0.0
6451,20,245006.6665755037,20.003993719814133,147003.99994530223,81577.4197029797,0.0
6452,20,237335.9053793209,20.00247103260346,142401.54322759254,75050.35999904886,0.0
6453,20,234628.6668757938,20.000835474799928,93851.46675031753,71294.26671687872,0.0
6454,20,241068.2750377799,19.997744675343192,96427.31001511197,68063.21677416678,0.002255324656808
6455,17,0.0,19.486602810795944,0.0,0.0,0.0
6456,17,0.0,19.31202199136944,0.0,0.0,0.0
6457,17,0.0,19.159690034037876,0.0,0.0,0.0
6458,17,0.0,19.01693909415158,0.0,0.0,0.0
6459,17,0.0,18.894101657978865,0.0,0.0,0.0
6460,17,0.0,18.791743537547568,0.0,0.0,0.0
6461,20,496338.5271545525,19.718302069430106,99267.70543091052,131748.09864790444,0.0
6462,20,495748.41720550146,19.929258955916126,99149.6834411003,146176.37829721416,0.0
6463,20,451607.1902130399,20.01301622532142,90321.43804260799,151080.66941387038,0.0
6464,20,386237.9992125101,20.02063370519534,154495.19968500405,133653.79724749702,0.0
6465,20,334365.7572839632,20.016331790192247,133746.3029135853,115061.94439655742,0.0
6466,20,289686.04762367794,20.014308588877164,115874.41904947118,93632.32431292518,0.0
6467,20,255319.3333180256,20.010991072045123,102127.73332721024,78081.75851531858,0.0
6468,20,232677.74626067386,20.00719005196611,93071.09850426955,68253.69008810607,0.0
6469,20,222150.9150429276,20.003230623335632,88860.36601717105,65889.96140173232,0.0
6470,20,222469.38366650412,19.999687159553847,88987.75346660166,68111.2265033369,0.0003128404461527623
6471,20,232687.91256608948,19.996433726068403,93075.1650264358,71207.1550034747,0.0035662739315966974
6472,20,238972.98223798818,19.997933376181123,95589.19289519527,80997.50259974372,0.0020666238188766783
6473,20,245644.0258547072,19.997738894287824,147386.41551282431,88392.54626355784,0.0022611057121757483
6474,20,251496.86691754617,19.998042785993096,150898.12015052768,85544.14431333415,0.0019572140069037403
6475,20,254554.84683511793,19.99900025171269,152732.90810107076,83473.62537417187,0.000999748287309643
6476,20,255005.23869740826,19.999866227996968,153003.14321844495,74425.82896622557,0.00013377200303210657
6477,20,255161.7958942929,19.999938592354823,102064.71835771717,66877.90670389417,6.140764517681419e-05
6478,20,255423.51054402007,19.999905023098705,102169.40421760804,62854.61747467246,9.497690129478542e-05
6479,17,0.0,19.47990099847484,0.0,0.0,0.0
6480,17,0.0,19.327617609466657,0.0,0.0,0.0
6481,17,0.0,19.20065047347926,0.0,0.0,0.0
6482,17,0.0,19.07930581172868,0.0,0.0,0.0
6483,17,0.0,18.963483790698884,0.0,0.0,0.0
6484,17,0.0,18.85148065702349,0.0,0.0,0.0
6485,20,496229.6377977202,19.753388763262052,99245.92755954404,132384.1427716758,0.0
6486,20,494843.4567287955,19.942687819791715,98968.6913457591,157756.09400513998,0.0
6487,20,455451.86202423554,20.01192468004984,91090.37240484712,161485.01219931294,0.0
6488,20,399627.0184191955,20.017515041203062,159850.8073676782,149436.52726767396,0.0
6489,20,349830.62632651476,20.015790969181307,139932.2505306059,128947.56886395333,0.0
6490,20,302594.35355149995,20.015236328910433,121037.74142059998,109920.42487111788,0.0
6491,20,262382.00733482686,20.012991570295547,104952.80293393075,92274.50433951191,0.0
6492,20,237143.297356383,20.008023206542244,94857.3189425532,80073.8057853563,0.0
6493,20,223886.194485746,20.004157568154163,89554.47779429841,74733.21171934201,0.0
6494,20,221986.2603940528,20.00042644259176,88794.50415762112,74085.69454391117,0.0
6495,20,227581.77869546163,19.99800908509509,91032.71147818466,77172.98115563105,0.0019909149049084363
6496,20,247984.97672245672,19.993001614874675,99193.9906889827,89899.51376142501,0.006998385125324802
6497,20,263919.2179899173,19.994753082882777,158351.5307939504,102157.8508995372,0.005246917117222694
6498,20,275908.9015337011,19.996030474368673,165545.34092022065,102340.12975688043,0.003969525631326576
6499,20,280788.06178400764,19.998442411004003,168472.83707040458,97669.31941094922,0.0015575889959968947
6500,20,287201.10742862656,19.99782119546261,172320.66445717594,89434.42485327432,0.0021788045373902776
6501,20,290660.7042109523,19.998878208868398,116264.28168438091,84210.21922399709,0.0011217911316023788
6502,20,289442.1597465985,20.000450137286247,115776.8638986394,76910.57068786616,0.0
6503,17,0.0,19.417921947009532,0.0,0.0,0.0
6504,17,0.0,19.238431236560775,0.0,0.0,0.0
6505,17,0.0,19.08547104989072,0.0,0.0,0.0
6506,17,0.0,18.939117202738277,0.0,0.0,0.0
6507,17,0.0,18.797343547474586,0.0,0.0,0.0
6508,17,0.0,18.657932389120862,0.0,0.0,0.0
6509,20,500000.0,19.52689273509989,100000.0,116720.0,0.0
6510,20,500000.0,19.700534118925844,100000.0,127640.0,0.0
6511,20,495911.9652272826,19.83999279488765,99182.39304545653,129026.3751128344,0.16000720511235045
6512,20,491314.2686716701,19.975807131706908,196525.70746866806,143473.5927375011,0.024192868293091863
6513,20,439706.7599551385,20.016638710303507,175882.70398205542,135667.12371655842,0.0
6514,20,382303.17476346914,20.01827178414961,152921.26990538766,116120.76630265612,0.0
6515,20,330712.7640480348,20.016588887763888,132285.10561921392,95761.18795774895,0.0
6516,20,291372.33078823885,20.012613113828948,116548.93231529555,80051.63416076073,0.0
6517,20,262966.7968591658,20.009117044089226,105186.71874366634,70475.10155825644,0.0
6518,20,245164.3150422581,20.005667152454166,98065.72601690324,66601.33782437984,0.0
6519,20,239703.29113888936,20.001588942499797,95881.31645555575,68459.25994926681,0.0
6520,20,247390.9174906508,19.997239094203163,98956.36699626033,79461.96269799703,0.0027609057968369655
6521,20,261866.2268265714,19.995081218707096,157119.73609594282,94381.82547283286,0.004918781292904129
6522,20,266613.6291137729,19.998525206616012,159968.17746826372,93293.4410994914,0.0014747933839878158
6523,20,269769.945531794,19.998931830818847,161861.9673190764,83973.98864513684,0.0010681691811527116
6524,20,272191.4581227395,19.999186336674363,163314.8748736437,76273.49039515408,0.0008136633256370374
6525,20,273847.76884287794,19.999445922096516,109539.10753715118,73988.19018596875,0.0005540779034838295
6526,20,274556.4059326416,19.999766552649792,109822.56237305664,72521.32906304795,0.000233447350208138
6527,17,0.0,19.42375164352245,0.0,0.0,0.0
6528,17,0.0,19.26404813232804,0.0,0.0,0.0
6529,17,0.0,19.14398759150551,0.0,0.0,0.0
6530,17,0.0,19.034829309785135,0.0,0.0,0.0
6531,17,0.0,18.933638969417053,0.0,0.0,0.0
6532,17,0.0,18.83284042948769,0.0,0.0,0.0
6533,17,0.0,18.73175161404736,0.0,0.0,0.0
6534,17,0.0,18.63860267093182,0.0,0.0,0.0
6535,17,0.0,18.548208711971533,0.0,0.0,0.0
6536,20,500000.0,19.471674537968624,200000.0,147290.0,0.0
6537,20,499230.93170023465,19.70666918179168,199692.37268009386,153833.01929411033,0.0
6538,20,496136.6281031684,19.910292515551934,198454.65124126736,149773.72529178447,0.08970748444806631
6539,20,443928.83019682026,20.014820631642614,177571.5320787281,124317.82960831755,0.0
6540,20,367089.59802683274,20.024334270548636,146835.8392107331,98769.12724509962,0.0
6541,20,306608.6671917184,20.019089069268116,122643.46687668737,76664.43114461727,0.0
6542,20,264571.60856391216,20.013250325073905,105828.64342556486,64211.529398461484,0.0
6543,20,242452.2024109857,20.0067865396809,96980.88096439428,56874.43764156903,0.0
6544,20,237318.9751036365,20.001294438803022,94927.5900414546,65319.67470752491,0.0
6545,17,0.0,19.504218940213136,0.0,0.0,0.0
6546,17,0.0,19.359508813142078,0.0,0.0,0.0
6547,17,0.0,19.231498342288972,0.0,0.0,0.0
6548,17,0.0,19.118510614956545,0.0,0.0,0.0
6549,17,0.0,19.009222634583715,0.0,0.0,0.0
6550,17,0.0,18.915030335317205,0.0,0.0,0.0
6551,17,0.0,18.879402866130594,0.0,0.0,0.0
6552,17,0.0,18.817033301428538,0.0,0.0,0.0
6553,17,0.0,18.761853932926012,0.0,0.0,0.0
6554,17,0.0,18.700440829328453,0.0,0.0,0.0
6555,17,0.0,18.626940437492433,0.0,0.0,0.0
6556,17,0.0,18.533937540975643,0.0,0.0,0.0
6557,20,500000.0,19.468878104353774,100000.0,100340.0,0.0
6558,20,498731.47273919254,19.675401698584896,99746.29454783851,138348.11053785202,0.0
6559,20,495295.5814069873,19.832573382049766,99059.11628139747,137939.81942184595,0.16742661795023395
6560,20,486284.4819804391,19.9816691054772,194513.79279217566,147363.64941935227,0.018330894522801344
6561,20,428298.24725374614,20.018436925216726,171319.29890149846,120822.93555028179,0.0
6562,20,360875.74552967097,20.021519546929785,144350.2982118684,103939.43222745584,0.0
6563,20,302305.9153657435,20.018765572155417,120922.36614629741,85570.71240342736,0.0
6564,20,261909.9831110594,20.012828962555645,104763.99324442376,68243.26519941764,0.0
6565,20,235387.1816901446,20.008419163447243,94154.87267605786,65239.911277240484,0.0
6566,20,218552.04743650332,20.005331296681963,87420.81897460134,62593.30638581455,0.0
6567,20,213319.0803452773,20.001499960194277,85327.63213811093,62067.319617261885,0.0
6568,20,220807.2267338507,19.997295453496204,88322.89069354028,71515.04459455956,0.002704546503796479
6569,20,235462.53468861498,19.995006113171012,141277.520813169,89598.20369971178,0.004993886828987826
6570,20,246630.77945769785,19.99630459851555,147978.4676746187,93719.69619392518,0.0036954014844496896
6571,20,254920.05690632644,19.99724584186322,152952.03414379587,86626.93373790785,0.0027541581367813706
6572,20,261326.32270496717,19.99786786797707,156795.7936229803,74937.93629887639,0.0021321320229290563
6573,20,264749.09503811604,19.998880377809602,105899.63801524643,74701.60465595483,0.001119622190397962
6574,20,267572.90932345926,19.99905135515336,107029.16372938371,66363.43297040436,0.0009486448466411446
6575,17,0.0,19.449054829512953,0.0,0.0,0.0
6576,17,0.0,19.286047033752148,0.0,0.0,0.0
6577,17,0.0,19.165863563683338,0.0,0.0,0.0
6578,17,0.0,19.049568742321984,0.0,0.0,0.0
6579,17,0.0,18.946780189053243,0.0,0.0,0.0
6580,17,0.0,18.8427547109459,0.0,0.0,0.0
6581,20,496738.40898019,19.753691590824506,99347.681796038,102914.26357251576,0.0
6582,20,491992.8164831028,19.957836752695197,98398.56329662056,135376.74338349057,0.0
6583,20,434754.211075067,20.018190884226954,86950.8422150134,133591.2739791466,0.0
6584,20,365654.9589355303,20.021893768272065,146261.98357421212,116621.99260289803,0.0
6585,20,312191.45785405085,20.01689533245402,124876.58314162034,94131.96837215341,0.0
6586,20,267023.2126923096,20.014492749285758,106809.28507692384,76208.42490238514,0.0
6587,20,231522.57053370564,20.01140080816931,92609.02821348226,62048.048903033115,0.0
6588,20,207284.62657364534,20.00774144404155,82913.85062945815,52525.92437376173,0.0
6589,20,197994.47185024866,20.00279383788663,79197.78874009947,48564.08405542899,0.0
6590,20,195595.27603073293,20.000653442360004,78238.11041229317,49626.43343451756,0.0
6591,20,199317.42789836976,19.998640829070382,79726.97115934792,49921.0429914257,0.0013591709296179033
6592,20,208404.80143006792,19.996882546617748,83361.92057202717,59612.10940105663,0.003117453382252222
6593,20,220234.21548025834,19.99601271305553,132140.529288155,72968.00027291919,0.003987286944468593
6594,20,229428.2016223782,19.996959080348816,137656.92097342692,76174.75150266201,0.0030409196511840264
6595,20,236716.77989166143,19.997578994479863,142030.06793499686,70683.63047565009,0.0024210055201372427
6596,20,242508.80884437787,19.998076497716347,145505.28530662673,65865.39248213303,0.0019235022836525673
6597,20,248162.7695660373,19.998108320736787,99265.10782641493,69470.6857123165,0.0018916792632133195
6598,20,247402.45001549067,20.00032531412078,98960.98000619627,55883.265409499036,0.0
6599,17,0.0,19.51441544348564,0.0,0.0,0.0
6600,17,0.0,19.376800051081457,0.0,0.0,0.0
6601,17,0.0,19.26655012356787,0.0,0.0,0.0
6602,17,0.0,19.147668962296883,0.0,0.0,0.0
6603,17,0.0,19.044220797641714,0.0,0.0,0.0
6604,17,0.0,18.948139580848636,0.0,0.0,0.0
6605,20,497075.78307347005,19.850424355846013,99415.15661469402,89473.6409532246,0.0
6606,20,473316.4741029754,20.00150268824636,94663.29482059508,125996.84540621204,0.0
6607,20,414150.3621968339,20.018511209518966,82830.07243936678,122762.45036238551,0.0
6608,20,349270.23388020473,20.02073703713948,139708.0935520819,108986.28377997907,0.0
6609,20,305264.54102357157,20.013793457929797,122105.81640942863,92153.25964419577,0.0
6610,20,269249.63706678734,20.011534173122854,107699.85482671495,74528.29954008674,0.0
6611,20,236539.4323607111,20.01060001974443,94615.77294428444,58869.93392593378,0.0
6612,20,210836.2923137665,20.008303495523904,84334.5169255066,48197.17642292702,0.0
6613,20,194068.5773343272,20.005371707104995,77627.43093373088,46114.57534618283,0.0
6614,20,188855.52230549383,20.001536080571615,75542.20892219753,46454.681376705375,0.0
6615,20,188260.26072744283,20.000115692637788,75304.10429097713,47938.59279163604,0.0
6616,20,193391.21134678155,19.998199619348178,77356.48453871263,55669.594098284535,0.0018003806518223087
6617,20,195132.37338235753,19.999453446451923,117079.42402941451,65006.39886859859,0.0005465535480766448
6618,20,197738.48119145905,19.999102085253917,118643.08871487543,65328.83941603424,0.0008979147460834724
6619,20,199055.38584813516,19.999570012795903,119433.23150888109,62129.16703091995,0.00042998720409670455
6620,20,201446.32701285806,19.999181477378276,120867.79620771483,57492.78172946969,0.0008185226217243269
6621,20,204028.09394469913,19.99913523583238,81611.23757787966,55740.4752656918,0.0008647641676198248
6622,20,207529.62832241342,19.99881951252107,83011.85132896538,52629.51374256404,0.001180487478929848
6623,17,0.0,19.57643059790111,0.0,0.0,0.0
6624,17,0.0,19.45224529615599,0.0,0.0,0.0
6625,17,0.0,19.343886892458933,0.0,0.0,0.0
6626,17,0.0,19.238362980816156,0.0,0.0,0.0
6627,17,0.0,19.13886376830198,0.0,0.0,0.0
6628,17,0.0,19.037183633556012,0.0,0.0,0.0
6629,20,466505.1854044359,19.88876664010364,93301.03708088718,107995.95042112692,0.0
6630,20,436495.42324090534,20.008004601805716,87299.08464818107,123135.35889625941,0.0
6631,20,375301.376089233,20.019306625741862,75060.2752178466,113881.44956051685,0.0
6632,20,323204.23928394174,20.016415301543724,129281.6957135767,99372.37541024073,0.0
6633,20,275125.08671812684,20.015451506165927,110050.03468725074,79676.22511356954,0.0
6634,20,237624.10358093202,20.01201084059295,95049.64143237281,66582.27382337715,0.0
6635,20,204720.11526378788,20.010685124851168,81888.04610551515,53669.42541755463,0.0
6636,20,186394.3918316947,20.005776807924153,74557.75673267788,47702.052757567304,0.0
6637,20,170729.82387527195,20.005110332202594,68291.92955010878,42699.52895120551,0.0
6638,20,156662.01107008074,20.00460455630097,62664.8044280323,39713.81980626547,0.0
6639,20,152070.6873356238,20.001374183466538,60828.27493424952,40748.86137845375,0.0
6640,20,152891.09949156313,19.999652121891415,61156.43979662526,45806.17340767231,0.00034787810858460944
6641,20,166161.0125884768,19.9954223418283,99696.60755308607,53912.60214445718,0.004577658171701415
6642,20,177895.48246095056,19.99612526133408,106737.28947657034,55791.58120940332,0.0038747386659210292
6643,20,182118.13050711327,19.998676338072592,109270.87830426796,52792.403671402,0.0013236619274081818
6644,20,179240.78859482348,20.00102570817833,107544.47315689408,49158.57868001629,0.0
6645,20,180413.89955226405,19.999541063703013,72165.55982090562,46333.89768301245,0.00045893629698667837
6646,20,184106.7536322655,19.998742778068024,73642.7014529062,40639.724796786286,0.0012572219319757494
6647,17,0.0,19.620695057107167,0.0,0.0,0.0
6648,17,0.0,19.504115174613634,0.0,0.0,0.0
6649,17,0.0,19.403317191737543,0.0,0.0,0.0
6650,17,0.0,19.309229099478507,0.0,0.0,0.0
6651,17,0.0,19.227571559477553,0.0,0.0,0.0
6652,17,0.0,19.15542517404034,0.0,0.0,0.0
6653,20,407704.8023453129,19.91592371145133,81540.96046906259,82070.97671211149,0.0
6654,20,364697.89968799363,20.01183147454153,72939.57993759873,100590.9746919424,0.0
6655,20,310858.9005157589,20.016819374964413,62171.78010315178,94445.15115469786,0.0
6656,20,269099.4739521542,20.013057668215374,107639.78958086169,88162.36965620477,0.0
6657,20,238113.2304471158,20.00974450049246,95245.29217884633,76977.2451389436,0.0
